pk_tempo,data,ano,mes,dia,trimestre,diaSemana
6393,1998-07-22,1998,7,22,3,Wednesday
2393,1998-07-23,1998,7,23,3,Thursday
5302,1998-07-24,1998,7,24,3,Friday
8181,1998-07-25,1998,7,25,3,Saturday
9025,1998-07-26,1998,7,26,3,Sunday
3732,1998-07-27,1998,7,27,3,Monday
2394,1998-07-28,1998,7,28,3,Tuesday
2368,1998-07-29,1998,7,29,3,Wednesday
8585,1998-07-30,1998,7,30,3,Thursday
2395,1998-07-31,1998,7,31,3,Friday
9051,1998-08-01,1998,8,1,3,Saturday
98,1998-08-02,1998,8,2,3,Sunday
3810,1998-08-03,1998,8,3,3,Monday
5706,1998-08-04,1998,8,4,3,Tuesday
3659,1998-08-05,1998,8,5,3,Wednesday
3660,1998-08-06,1998,8,6,3,Thursday
2396,1998-08-07,1998,8,7,3,Friday
6342,1998-08-08,1998,8,8,3,Saturday
2349,1998-08-09,1998,8,9,3,Sunday
2397,1998-08-10,1998,8,10,3,Monday
2398,1998-08-11,1998,8,11,3,Tuesday
2348,1998-08-12,1998,8,12,3,Wednesday
3645,1998-08-13,1998,8,13,3,Thursday
2399,1998-08-14,1998,8,14,3,Friday
9545,1998-08-15,1998,8,15,3,Saturday
3733,1998-08-16,1998,8,16,3,Sunday
2400,1998-08-17,1998,8,17,3,Monday
2401,1998-08-18,1998,8,18,3,Tuesday
2356,1998-08-19,1998,8,19,3,Wednesday
3791,1998-08-20,1998,8,20,3,Thursday
2326,1998-08-21,1998,8,21,3,Friday
6401,1998-08-22,1998,8,22,3,Saturday
9546,1998-08-23,1998,8,23,3,Sunday
5441,1998-08-24,1998,8,24,3,Monday
6394,1998-08-25,1998,8,25,3,Tuesday
107,1998-08-26,1998,8,26,3,Wednesday
85,1998-08-27,1998,8,27,3,Thursday
97,1998-08-28,1998,8,28,3,Friday
8472,1998-08-29,1998,8,29,3,Saturday
6359,1998-08-30,1998,8,30,3,Sunday
66,1998-08-31,1998,8,31,3,Monday
3661,1998-09-01,1998,9,1,3,Tuesday
101,1998-09-02,1998,9,2,3,Wednesday
103,1998-09-03,1998,9,3,3,Thursday
68,1998-09-04,1998,9,4,3,Friday
65,1998-09-05,1998,9,5,3,Saturday
2412,1998-09-06,1998,9,6,3,Sunday
5299,1998-09-07,1998,9,7,3,Monday
99,1998-09-08,1998,9,8,3,Tuesday
2350,1998-09-09,1998,9,9,3,Wednesday
69,1998-09-10,1998,9,10,3,Thursday
104,1998-09-11,1998,9,11,3,Friday
6381,1998-09-12,1998,9,12,3,Saturday
6382,1998-09-13,1998,9,13,3,Sunday
1779,1998-09-14,1998,9,14,3,Monday
102,1998-09-15,1998,9,15,3,Tuesday
100,1998-09-16,1998,9,16,3,Wednesday
1780,1998-09-17,1998,9,17,3,Thursday
1781,1998-09-18,1998,9,18,3,Friday
1782,1998-09-19,1998,9,19,3,Saturday
6383,1998-09-20,1998,9,20,3,Sunday
1783,1998-09-21,1998,9,21,3,Monday
1784,1998-09-22,1998,9,22,3,Tuesday
2327,1998-09-23,1998,9,23,3,Wednesday
2302,1998-09-24,1998,9,24,3,Thursday
5298,1998-09-25,1998,9,25,3,Friday
105,1998-09-26,1998,9,26,3,Saturday
11182,1998-09-27,1998,9,27,3,Sunday
2315,1998-09-28,1998,9,28,3,Monday
2335,1998-09-29,1998,9,29,3,Tuesday
2369,1998-09-30,1998,9,30,3,Wednesday
5724,1998-10-01,1998,10,1,4,Thursday
2357,1998-10-02,1998,10,2,4,Friday
11178,1998-10-03,1998,10,3,4,Saturday
12402,1998-10-04,1998,10,4,4,Sunday
9026,1998-10-05,1998,10,5,4,Monday
3662,1998-10-06,1998,10,6,4,Tuesday
3792,1998-10-07,1998,10,7,4,Wednesday
5442,1998-10-08,1998,10,8,4,Thursday
6418,1998-10-09,1998,10,9,4,Friday
6360,1998-10-10,1998,10,10,4,Saturday
11570,1998-10-11,1998,10,11,4,Sunday
11262,1998-10-12,1998,10,12,4,Monday
2370,1998-10-13,1998,10,13,4,Tuesday
9027,1998-10-14,1998,10,14,4,Wednesday
1785,1998-10-15,1998,10,15,4,Thursday
5300,1998-10-16,1998,10,16,4,Friday
5555,1998-10-17,1998,10,17,4,Saturday
11223,1998-10-18,1998,10,18,4,Sunday
5553,1998-10-19,1998,10,19,4,Monday
2316,1998-10-20,1998,10,20,4,Tuesday
2317,1998-10-21,1998,10,21,4,Wednesday
3747,1998-10-22,1998,10,22,4,Thursday
6362,1998-10-23,1998,10,23,4,Friday
6366,1998-10-24,1998,10,24,4,Saturday
11059,1998-10-25,1998,10,25,4,Sunday
6409,1998-10-26,1998,10,26,4,Monday
6410,1998-10-27,1998,10,27,4,Tuesday
6411,1998-10-28,1998,10,28,4,Wednesday
2336,1998-10-29,1998,10,29,4,Thursday
2337,1998-10-30,1998,10,30,4,Friday
9189,1998-10-31,1998,10,31,4,Saturday
11571,1998-11-01,1998,11,1,4,Sunday
6335,1998-11-02,1998,11,2,4,Monday
5725,1998-11-03,1998,11,3,4,Tuesday
2279,1998-11-04,1998,11,4,4,Wednesday
2280,1998-11-05,1998,11,5,4,Thursday
2281,1998-11-06,1998,11,6,4,Friday
6336,1998-11-07,1998,11,7,4,Saturday
11061,1998-11-08,1998,11,8,4,Sunday
2282,1998-11-09,1998,11,9,4,Monday
2340,1998-11-10,1998,11,10,4,Tuesday
2338,1998-11-11,1998,11,11,4,Wednesday
3786,1998-11-12,1998,11,12,4,Thursday
3794,1998-11-13,1998,11,13,4,Friday
6796,1998-11-14,1998,11,14,4,Saturday
6412,1998-11-15,1998,11,15,4,Sunday
2283,1998-11-16,1998,11,16,4,Monday
2413,1998-11-17,1998,11,17,4,Tuesday
2318,1998-11-18,1998,11,18,4,Wednesday
2358,1998-11-19,1998,11,19,4,Thursday
2319,1998-11-20,1998,11,20,4,Friday
9561,1998-11-21,1998,11,21,4,Saturday
11562,1998-11-22,1998,11,22,4,Sunday
2284,1998-11-23,1998,11,23,4,Monday
2320,1998-11-24,1998,11,24,4,Tuesday
2321,1998-11-25,1998,11,25,4,Wednesday
5726,1998-11-26,1998,11,26,4,Thursday
2306,1998-11-27,1998,11,27,4,Friday
5728,1998-11-28,1998,11,28,4,Saturday
12401,1998-11-29,1998,11,29,4,Sunday
5341,1998-11-30,1998,11,30,4,Monday
2291,1998-12-01,1998,12,1,4,Tuesday
2292,1998-12-02,1998,12,2,4,Wednesday
2293,1998-12-03,1998,12,3,4,Thursday
1825,1998-12-04,1998,12,4,4,Friday
5729,1998-12-05,1998,12,5,4,Saturday
5727,1998-12-06,1998,12,6,4,Sunday
2294,1998-12-07,1998,12,7,4,Monday
2295,1998-12-08,1998,12,8,4,Tuesday
2296,1998-12-09,1998,12,9,4,Wednesday
3811,1998-12-10,1998,12,10,4,Thursday
3684,1998-12-11,1998,12,11,4,Friday
6420,1998-12-12,1998,12,12,4,Saturday
11176,1998-12-13,1998,12,13,4,Sunday
8470,1998-12-14,1998,12,14,4,Monday
2341,1998-12-15,1998,12,15,4,Tuesday
5567,1998-12-16,1998,12,16,4,Wednesday
2328,1998-12-17,1998,12,17,4,Thursday
2342,1998-12-18,1998,12,18,4,Friday
9552,1998-12-19,1998,12,19,4,Saturday
11067,1998-12-20,1998,12,20,4,Sunday
2359,1998-12-21,1998,12,21,4,Monday
2322,1998-12-22,1998,12,22,4,Tuesday
3663,1998-12-23,1998,12,23,4,Wednesday
10541,1998-12-24,1998,12,24,4,Thursday
11057,1998-12-25,1998,12,25,4,Friday
12176,1998-12-26,1998,12,26,4,Saturday
10540,1998-12-27,1998,12,27,4,Sunday
2307,1998-12-28,1998,12,28,4,Monday
2308,1998-12-29,1998,12,29,4,Tuesday
2309,1998-12-30,1998,12,30,4,Wednesday
9558,1998-12-31,1998,12,31,4,Thursday
10916,1999-01-01,1999,1,1,1,Friday
12115,1999-01-02,1999,1,2,1,Saturday
10743,1999-01-03,1999,1,3,1,Sunday
2310,1999-01-04,1999,1,4,1,Monday
11180,1999-01-05,1999,1,5,1,Tuesday
2371,1999-01-06,1999,1,6,1,Wednesday
10543,1999-01-07,1999,1,7,1,Thursday
8468,1999-01-08,1999,1,8,1,Friday
11566,1999-01-09,1999,1,9,1,Saturday
9281,1999-01-10,1999,1,10,1,Sunday
2323,1999-01-11,1999,1,11,1,Monday
9200,1999-01-12,1999,1,12,1,Tuesday
3787,1999-01-13,1999,1,13,1,Wednesday
6388,1999-01-14,1999,1,14,1,Thursday
3795,1999-01-15,1999,1,15,1,Friday
11563,1999-01-16,1999,1,16,1,Saturday
11068,1999-01-17,1999,1,17,1,Sunday
9692,1999-01-18,1999,1,18,1,Monday
9694,1999-01-19,1999,1,19,1,Tuesday
6369,1999-01-20,1999,1,20,1,Wednesday
6370,1999-01-21,1999,1,21,1,Thursday
6422,1999-01-22,1999,1,22,1,Friday
8701,1999-01-23,1999,1,23,1,Saturday
11069,1999-01-24,1999,1,24,1,Sunday
4621,1999-01-25,1999,1,25,1,Monday
6349,1999-01-26,1999,1,26,1,Tuesday
9194,1999-01-27,1999,1,27,1,Wednesday
6445,1999-01-28,1999,1,28,1,Thursday
3646,1999-01-29,1999,1,29,1,Friday
10744,1999-01-30,1999,1,30,1,Saturday
10745,1999-01-31,1999,1,31,1,Sunday
6402,1999-02-01,1999,2,1,1,Monday
3734,1999-02-02,1999,2,2,1,Tuesday
9693,1999-02-03,1999,2,3,1,Wednesday
6371,1999-02-04,1999,2,4,1,Thursday
5458,1999-02-05,1999,2,5,1,Friday
11229,1999-02-06,1999,2,6,1,Saturday
2442,1999-02-07,1999,2,7,1,Sunday
2311,1999-02-08,1999,2,8,1,Monday
186,1999-02-09,1999,2,9,1,Tuesday
2312,1999-02-10,1999,2,10,1,Wednesday
2313,1999-02-11,1999,2,11,1,Thursday
3664,1999-02-12,1999,2,12,1,Friday
187,1999-02-13,1999,2,13,1,Saturday
11183,1999-02-14,1999,2,14,1,Sunday
11564,1999-02-15,1999,2,15,1,Monday
11181,1999-02-16,1999,2,16,1,Tuesday
9995,1999-02-17,1999,2,17,1,Wednesday
2305,1999-02-18,1999,2,18,1,Thursday
2329,1999-02-19,1999,2,19,1,Friday
2425,1999-02-20,1999,2,20,1,Saturday
8176,1999-02-21,1999,2,21,1,Sunday
2303,1999-02-22,1999,2,22,1,Monday
6350,1999-02-23,1999,2,23,1,Tuesday
2285,1999-02-24,1999,2,24,1,Wednesday
2426,1999-02-25,1999,2,25,1,Thursday
9696,1999-02-26,1999,2,26,1,Friday
11567,1999-02-27,1999,2,27,1,Saturday
6338,1999-02-28,1999,2,28,1,Sunday
5508,1999-03-01,1999,3,1,1,Monday
3748,1999-03-02,1999,3,2,1,Tuesday
5520,1999-03-03,1999,3,3,1,Wednesday
8452,1999-03-04,1999,3,4,1,Thursday
9687,1999-03-05,1999,3,5,1,Friday
6363,1999-03-06,1999,3,6,1,Saturday
6339,1999-03-07,1999,3,7,1,Sunday
5525,1999-03-08,1999,3,8,1,Monday
5527,1999-03-09,1999,3,9,1,Tuesday
9039,1999-03-10,1999,3,10,1,Wednesday
9555,1999-03-11,1999,3,11,1,Thursday
2351,1999-03-12,1999,3,12,1,Friday
9697,1999-03-13,1999,3,13,1,Saturday
11574,1999-03-14,1999,3,14,1,Sunday
2352,1999-03-15,1999,3,15,1,Monday
8453,1999-03-16,1999,3,16,1,Tuesday
188,1999-03-17,1999,3,17,1,Wednesday
2286,1999-03-18,1999,3,18,1,Thursday
8451,1999-03-19,1999,3,19,1,Friday
9818,1999-03-20,1999,3,20,1,Saturday
12406,1999-03-21,1999,3,21,1,Sunday
3665,1999-03-22,1999,3,22,1,Monday
3720,1999-03-23,1999,3,23,1,Tuesday
3666,1999-03-24,1999,3,24,1,Wednesday
3667,1999-03-25,1999,3,25,1,Thursday
9199,1999-03-26,1999,3,26,1,Friday
6467,1999-03-27,1999,3,27,1,Saturday
8471,1999-03-28,1999,3,28,1,Sunday
5528,1999-03-29,1999,3,29,1,Monday
4481,1999-03-30,1999,3,30,1,Tuesday
3712,1999-03-31,1999,3,31,1,Wednesday
9543,1999-04-01,1999,4,1,2,Thursday
11071,1999-04-02,1999,4,2,2,Friday
11065,1999-04-03,1999,4,3,2,Saturday
3796,1999-04-04,1999,4,4,2,Sunday
11053,1999-04-05,1999,4,5,2,Monday
9053,1999-04-06,1999,4,6,2,Tuesday
2414,1999-04-07,1999,4,7,2,Wednesday
189,1999-04-08,1999,4,8,2,Thursday
4482,1999-04-09,1999,4,9,2,Friday
9553,1999-04-10,1999,4,10,2,Saturday
11575,1999-04-11,1999,4,11,2,Sunday
2372,1999-04-12,1999,4,12,2,Monday
2373,1999-04-13,1999,4,13,2,Tuesday
2374,1999-04-14,1999,4,14,2,Wednesday
3797,1999-04-15,1999,4,15,2,Thursday
3735,1999-04-16,1999,4,16,2,Friday
6479,1999-04-17,1999,4,17,2,Saturday
8456,1999-04-18,1999,4,18,2,Sunday
6340,1999-04-19,1999,4,19,2,Monday
6343,1999-04-20,1999,4,20,2,Tuesday
5468,1999-04-21,1999,4,21,2,Wednesday
2304,1999-04-22,1999,4,22,2,Thursday
2287,1999-04-23,1999,4,23,2,Friday
2288,1999-04-24,1999,4,24,2,Saturday
2289,1999-04-25,1999,4,25,2,Sunday
6478,1999-04-26,1999,4,26,2,Monday
2443,1999-04-27,1999,4,27,2,Tuesday
6531,1999-04-28,1999,4,28,2,Wednesday
3435,1999-04-29,1999,4,29,2,Thursday
5303,1999-04-30,1999,4,30,2,Friday
9596,1999-05-01,1999,5,1,2,Saturday
9550,1999-05-02,1999,5,2,2,Sunday
6377,1999-05-03,1999,5,3,2,Monday
8883,1999-05-04,1999,5,4,2,Tuesday
3736,1999-05-05,1999,5,5,2,Wednesday
840,1999-05-06,1999,5,6,2,Thursday
8884,1999-05-07,1999,5,7,2,Friday
8889,1999-05-08,1999,5,8,2,Saturday
9699,1999-05-09,1999,5,9,2,Sunday
8878,1999-05-10,1999,5,10,2,Monday
8457,1999-05-11,1999,5,11,2,Tuesday
6507,1999-05-12,1999,5,12,2,Wednesday
3721,1999-05-13,1999,5,13,2,Thursday
9196,1999-05-14,1999,5,14,2,Friday
11070,1999-05-15,1999,5,15,2,Saturday
2344,1999-05-16,1999,5,16,2,Sunday
2343,1999-05-17,1999,5,17,2,Monday
8461,1999-05-18,1999,5,18,2,Tuesday
841,1999-05-19,1999,5,19,2,Wednesday
3737,1999-05-20,1999,5,20,2,Thursday
5577,1999-05-21,1999,5,21,2,Friday
5585,1999-05-22,1999,5,22,2,Saturday
11569,1999-05-23,1999,5,23,2,Sunday
106,1999-05-24,1999,5,24,2,Monday
3738,1999-05-25,1999,5,25,2,Tuesday
6480,1999-05-26,1999,5,26,2,Wednesday
3739,1999-05-27,1999,5,27,2,Thursday
8188,1999-05-28,1999,5,28,2,Friday
6372,1999-05-29,1999,5,29,2,Saturday
5823,1999-05-30,1999,5,30,2,Sunday
2361,1999-05-31,1999,5,31,2,Monday
2345,1999-06-01,1999,6,1,2,Tuesday
3647,1999-06-02,1999,6,2,2,Wednesday
9820,1999-06-03,1999,6,3,2,Thursday
5444,1999-06-04,1999,6,4,2,Friday
9821,1999-06-05,1999,6,5,2,Saturday
11054,1999-06-06,1999,6,6,2,Sunday
6352,1999-06-07,1999,6,7,2,Monday
2418,1999-06-08,1999,6,8,2,Tuesday
5443,1999-06-09,1999,6,9,2,Wednesday
6326,1999-06-10,1999,6,10,2,Thursday
190,1999-06-11,1999,6,11,2,Friday
6373,1999-06-12,1999,6,12,2,Saturday
6378,1999-06-13,1999,6,13,2,Sunday
8890,1999-06-14,1999,6,14,2,Monday
6353,1999-06-15,1999,6,15,2,Tuesday
2375,1999-06-16,1999,6,16,2,Wednesday
191,1999-06-17,1999,6,17,2,Thursday
1008,1999-06-18,1999,6,18,2,Friday
2444,1999-06-19,1999,6,19,2,Saturday
11066,1999-06-20,1999,6,20,2,Sunday
192,1999-06-21,1999,6,21,2,Monday
2362,1999-06-22,1999,6,22,2,Tuesday
842,1999-06-23,1999,6,23,2,Wednesday
2403,1999-06-24,1999,6,24,2,Thursday
2290,1999-06-25,1999,6,25,2,Friday
2445,1999-06-26,1999,6,26,2,Saturday
8182,1999-06-27,1999,6,27,2,Sunday
2446,1999-06-28,1999,6,28,2,Monday
2346,1999-06-29,1999,6,29,2,Tuesday
3722,1999-06-30,1999,6,30,2,Wednesday
3740,1999-07-01,1999,7,1,3,Thursday
2404,1999-07-02,1999,7,2,3,Friday
2405,1999-07-03,1999,7,3,3,Saturday
12651,1999-07-04,1999,7,4,3,Sunday
2406,1999-07-05,1999,7,5,3,Monday
193,1999-07-06,1999,7,6,3,Tuesday
843,1999-07-07,1999,7,7,3,Wednesday
844,1999-07-08,1999,7,8,3,Thursday
6536,1999-07-09,1999,7,9,3,Friday
845,1999-07-10,1999,7,10,3,Saturday
2407,1999-07-11,1999,7,11,3,Sunday
2430,1999-07-12,1999,7,12,3,Monday
873,1999-07-13,1999,7,13,3,Tuesday
2409,1999-07-14,1999,7,14,3,Wednesday
2408,1999-07-15,1999,7,15,3,Thursday
3670,1999-07-16,1999,7,16,3,Friday
6327,1999-07-17,1999,7,17,3,Saturday
6413,1999-07-18,1999,7,18,3,Sunday
2420,1999-07-19,1999,7,19,3,Monday
2410,1999-07-20,1999,7,20,3,Tuesday
8173,1999-07-21,1999,7,21,3,Wednesday
6414,1999-07-22,1999,7,22,3,Thursday
2363,1999-07-23,1999,7,23,3,Friday
9595,1999-07-24,1999,7,24,3,Saturday
6395,1999-07-25,1999,7,25,3,Sunday
2364,1999-07-26,1999,7,26,3,Monday
2419,1999-07-27,1999,7,27,3,Tuesday
6424,1999-07-28,1999,7,28,3,Wednesday
194,1999-07-29,1999,7,29,3,Thursday
195,1999-07-30,1999,7,30,3,Friday
6426,1999-07-31,1999,7,31,3,Saturday
11568,1999-08-01,1999,8,1,3,Sunday
2415,1999-08-02,1999,8,2,3,Monday
2297,1999-08-03,1999,8,3,3,Tuesday
196,1999-08-04,1999,8,4,3,Wednesday
197,1999-08-05,1999,8,5,3,Thursday
6354,1999-08-06,1999,8,6,3,Friday
4483,1999-08-07,1999,8,7,3,Saturday
198,1999-08-08,1999,8,8,3,Sunday
2447,1999-08-09,1999,8,9,3,Monday
5789,1999-08-10,1999,8,10,3,Tuesday
2421,1999-08-11,1999,8,11,3,Wednesday
874,1999-08-12,1999,8,12,3,Thursday
5460,1999-08-13,1999,8,13,3,Friday
6578,1999-08-14,1999,8,14,3,Saturday
11572,1999-08-15,1999,8,15,3,Sunday
3695,1999-08-16,1999,8,16,3,Monday
199,1999-08-17,1999,8,17,3,Tuesday
847,1999-08-18,1999,8,18,3,Wednesday
846,1999-08-19,1999,8,19,3,Thursday
200,1999-08-20,1999,8,20,3,Friday
6415,1999-08-21,1999,8,21,3,Saturday
6416,1999-08-22,1999,8,22,3,Sunday
2416,1999-08-23,1999,8,23,3,Monday
848,1999-08-24,1999,8,24,3,Tuesday
201,1999-08-25,1999,8,25,3,Wednesday
202,1999-08-26,1999,8,26,3,Thursday
875,1999-08-27,1999,8,27,3,Friday
849,1999-08-28,1999,8,28,3,Saturday
6525,1999-08-29,1999,8,29,3,Sunday
850,1999-08-30,1999,8,30,3,Monday
851,1999-08-31,1999,8,31,3,Tuesday
3476,1999-09-01,1999,9,1,3,Wednesday
852,1999-09-02,1999,9,2,3,Thursday
853,1999-09-03,1999,9,3,3,Friday
854,1999-09-04,1999,9,4,3,Saturday
11763,1999-09-05,1999,9,5,3,Sunday
6527,1999-09-06,1999,9,6,3,Monday
2347,1999-09-07,1999,9,7,3,Tuesday
855,1999-09-08,1999,9,8,3,Wednesday
876,1999-09-09,1999,9,9,3,Thursday
877,1999-09-10,1999,9,10,3,Friday
203,1999-09-11,1999,9,11,3,Saturday
6528,1999-09-12,1999,9,12,3,Sunday
204,1999-09-13,1999,9,13,3,Monday
205,1999-09-14,1999,9,14,3,Tuesday
6614,1999-09-15,1999,9,15,3,Wednesday
5790,1999-09-16,1999,9,16,3,Thursday
240,1999-09-17,1999,9,17,3,Friday
235,1999-09-18,1999,9,18,3,Saturday
878,1999-09-19,1999,9,19,3,Sunday
2422,1999-09-20,1999,9,20,3,Monday
3477,1999-09-21,1999,9,21,3,Tuesday
3478,1999-09-22,1999,9,22,3,Wednesday
3799,1999-09-23,1999,9,23,3,Thursday
236,1999-09-24,1999,9,24,3,Friday
206,1999-09-25,1999,9,25,3,Saturday
7296,1999-09-26,1999,9,26,3,Sunday
214,1999-09-27,1999,9,27,3,Monday
207,1999-09-28,1999,9,28,3,Tuesday
7304,1999-09-29,1999,9,29,3,Wednesday
208,1999-09-30,1999,9,30,3,Thursday
5446,1999-10-01,1999,10,1,4,Friday
11769,1999-10-02,1999,10,2,4,Saturday
7305,1999-10-03,1999,10,3,4,Sunday
209,1999-10-04,1999,10,4,4,Monday
210,1999-10-05,1999,10,5,4,Tuesday
215,1999-10-06,1999,10,6,4,Wednesday
225,1999-10-07,1999,10,7,4,Thursday
3685,1999-10-08,1999,10,8,4,Friday
3686,1999-10-09,1999,10,9,4,Saturday
11565,1999-10-10,1999,10,10,4,Sunday
3687,1999-10-11,1999,10,11,4,Monday
8885,1999-10-12,1999,10,12,4,Tuesday
3688,1999-10-13,1999,10,13,4,Wednesday
3749,1999-10-14,1999,10,14,4,Thursday
3723,1999-10-15,1999,10,15,4,Friday
9198,1999-10-16,1999,10,16,4,Saturday
11062,1999-10-17,1999,10,17,4,Sunday
3798,1999-10-18,1999,10,18,4,Monday
5612,1999-10-19,1999,10,19,4,Tuesday
6368,1999-10-20,1999,10,20,4,Wednesday
216,1999-10-21,1999,10,21,4,Thursday
217,1999-10-22,1999,10,22,4,Friday
6532,1999-10-23,1999,10,23,4,Saturday
6622,1999-10-24,1999,10,24,4,Sunday
218,1999-10-25,1999,10,25,4,Monday
6616,1999-10-26,1999,10,26,4,Tuesday
266,1999-10-27,1999,10,27,4,Wednesday
6529,1999-10-28,1999,10,28,4,Thursday
219,1999-10-29,1999,10,29,4,Friday
220,1999-10-30,1999,10,30,4,Saturday
11768,1999-10-31,1999,10,31,4,Sunday
221,1999-11-01,1999,11,1,4,Monday
11767,1999-11-02,1999,11,2,4,Tuesday
222,1999-11-03,1999,11,3,4,Wednesday
226,1999-11-04,1999,11,4,4,Thursday
3793,1999-11-05,1999,11,5,4,Friday
223,1999-11-06,1999,11,6,4,Saturday
9554,1999-11-07,1999,11,7,4,Sunday
9042,1999-11-08,1999,11,8,4,Monday
224,1999-11-09,1999,11,9,4,Tuesday
3800,1999-11-10,1999,11,10,4,Wednesday
4484,1999-11-11,1999,11,11,4,Thursday
5041,1999-11-12,1999,11,12,4,Friday
8189,1999-11-13,1999,11,13,4,Saturday
11233,1999-11-14,1999,11,14,4,Sunday
8462,1999-11-15,1999,11,15,4,Monday
6417,1999-11-16,1999,11,16,4,Tuesday
3689,1999-11-17,1999,11,17,4,Wednesday
3479,1999-11-18,1999,11,18,4,Thursday
4485,1999-11-19,1999,11,19,4,Friday
6623,1999-11-20,1999,11,20,4,Saturday
8850,1999-11-21,1999,11,21,4,Sunday
2423,1999-11-22,1999,11,22,4,Monday
4486,1999-11-23,1999,11,23,4,Tuesday
5539,1999-11-24,1999,11,24,4,Wednesday
5540,1999-11-25,1999,11,25,4,Thursday
6469,1999-11-26,1999,11,26,4,Friday
5272,1999-11-27,1999,11,27,4,Saturday
5541,1999-11-28,1999,11,28,4,Sunday
3750,1999-11-29,1999,11,29,4,Monday
5273,1999-11-30,1999,11,30,4,Tuesday
267,1999-12-01,1999,12,1,4,Wednesday
4495,1999-12-02,1999,12,2,4,Thursday
285,1999-12-03,1999,12,3,4,Friday
6470,1999-12-04,1999,12,4,4,Saturday
5274,1999-12-05,1999,12,5,4,Sunday
2424,1999-12-06,1999,12,6,4,Monday
241,1999-12-07,1999,12,7,4,Tuesday
5615,1999-12-08,1999,12,8,4,Wednesday
90,1999-12-09,1999,12,9,4,Thursday
6639,1999-12-10,1999,12,10,4,Friday
5304,1999-12-11,1999,12,11,4,Saturday
242,1999-12-12,1999,12,12,4,Sunday
5305,1999-12-13,1999,12,13,4,Monday
8879,1999-12-14,1999,12,14,4,Tuesday
8463,1999-12-15,1999,12,15,4,Wednesday
6618,1999-12-16,1999,12,16,4,Thursday
4487,1999-12-17,1999,12,17,4,Friday
5624,1999-12-18,1999,12,18,4,Saturday
6530,1999-12-19,1999,12,19,4,Sunday
3724,1999-12-20,1999,12,20,4,Monday
237,1999-12-21,1999,12,21,4,Tuesday
238,1999-12-22,1999,12,22,4,Wednesday
239,1999-12-23,1999,12,23,4,Thursday
6619,1999-12-24,1999,12,24,4,Friday
6620,1999-12-25,1999,12,25,4,Saturday
11777,1999-12-26,1999,12,26,4,Sunday
6621,1999-12-27,1999,12,27,4,Monday
8464,1999-12-28,1999,12,28,4,Tuesday
9495,1999-12-29,1999,12,29,4,Wednesday
2360,1999-12-30,1999,12,30,4,Thursday
5617,1999-12-31,1999,12,31,4,Friday
12887,2000-01-01,2000,1,1,1,Saturday
11195,2000-01-02,2000,1,2,1,Sunday
301,2000-01-03,2000,1,3,1,Monday
302,2000-01-04,2000,1,4,1,Tuesday
9698,2000-01-05,2000,1,5,1,Wednesday
6471,2000-01-06,2000,1,6,1,Thursday
8788,2000-01-07,2000,1,7,1,Friday
11060,2000-01-08,2000,1,8,1,Saturday
95,2000-01-09,2000,1,9,1,Sunday
303,2000-01-10,2000,1,10,1,Monday
4496,2000-01-11,2000,1,11,1,Tuesday
8454,2000-01-12,2000,1,12,1,Wednesday
5792,2000-01-13,2000,1,13,1,Thursday
5494,2000-01-14,2000,1,14,1,Friday
6900,2000-01-15,2000,1,15,1,Saturday
11640,2000-01-16,2000,1,16,1,Sunday
4497,2000-01-17,2000,1,17,1,Monday
3788,2000-01-18,2000,1,18,1,Tuesday
4498,2000-01-19,2000,1,19,1,Wednesday
4658,2000-01-20,2000,1,20,1,Thursday
3480,2000-01-21,2000,1,21,1,Friday
5275,2000-01-22,2000,1,22,1,Saturday
11186,2000-01-23,2000,1,23,1,Sunday
8798,2000-01-24,2000,1,24,1,Monday
5447,2000-01-25,2000,1,25,1,Tuesday
4499,2000-01-26,2000,1,26,1,Wednesday
5448,2000-01-27,2000,1,27,1,Thursday
3481,2000-01-28,2000,1,28,1,Friday
11576,2000-01-29,2000,1,29,1,Saturday
10752,2000-01-30,2000,1,30,1,Sunday
6928,2000-01-31,2000,1,31,1,Monday
9052,2000-02-01,2000,2,1,1,Tuesday
3713,2000-02-02,2000,2,2,1,Wednesday
227,2000-02-03,2000,2,3,1,Thursday
3671,2000-02-04,2000,2,4,1,Friday
5461,2000-02-05,2000,2,5,1,Saturday
5462,2000-02-06,2000,2,6,1,Sunday
3482,2000-02-07,2000,2,7,1,Monday
244,2000-02-08,2000,2,8,1,Tuesday
3813,2000-02-09,2000,2,9,1,Wednesday
5306,2000-02-10,2000,2,10,1,Thursday
6640,2000-02-11,2000,2,11,1,Friday
5621,2000-02-12,2000,2,12,1,Saturday
5616,2000-02-13,2000,2,13,1,Sunday
4488,2000-02-14,2000,2,14,1,Monday
6641,2000-02-15,2000,2,15,1,Tuesday
243,2000-02-16,2000,2,16,1,Wednesday
3672,2000-02-17,2000,2,17,1,Thursday
5276,2000-02-18,2000,2,18,1,Friday
3566,2000-02-19,2000,2,19,1,Saturday
8807,2000-02-20,2000,2,20,1,Sunday
8174,2000-02-21,2000,2,21,1,Monday
4489,2000-02-22,2000,2,22,1,Tuesday
8808,2000-02-23,2000,2,23,1,Wednesday
5630,2000-02-24,2000,2,24,1,Thursday
3801,2000-02-25,2000,2,25,1,Friday
5278,2000-02-26,2000,2,26,1,Saturday
8822,2000-02-27,2000,2,27,1,Sunday
